experiment_run,text_id,simplified,raw_model_output,target_cefr,predicted_cefr,predicted_cefr_confidence,cefr_adj_accuracy,meaningbert_orig,bertscore_f1_orig,meaningbert_ref,bertscore_f1_ref,cefr_probas_ModernBERT-base-doc_en-Cefr_A1,cefr_probas_ModernBERT-base-doc_en-Cefr_A2,cefr_probas_ModernBERT-base-doc_en-Cefr_B1,cefr_probas_ModernBERT-base-doc_en-Cefr_B2,cefr_probas_ModernBERT-base-doc_en-Cefr_C1,cefr_probas_ModernBERT-base-doc_en-Cefr_C2,cefr_probas_ModernBERT-base-doc_sent_en-Cefr_A1,cefr_probas_ModernBERT-base-doc_sent_en-Cefr_A2,cefr_probas_ModernBERT-base-doc_sent_en-Cefr_B1,cefr_probas_ModernBERT-base-doc_sent_en-Cefr_B2,cefr_probas_ModernBERT-base-doc_sent_en-Cefr_C1,cefr_probas_ModernBERT-base-doc_sent_en-Cefr_C2,cefr_probas_ModernBERT-base-reference_AllLang-Cefr_A1,cefr_probas_ModernBERT-base-reference_AllLang-Cefr_A2,cefr_probas_ModernBERT-base-reference_AllLang-Cefr_B1,cefr_probas_ModernBERT-base-reference_AllLang-Cefr_B2,cefr_probas_ModernBERT-base-reference_AllLang-Cefr_C1,cefr_probas_ModernBERT-base-reference_AllLang-Cefr_C2,few_shot_example_ids
gpt_5_target_20250813-105845,12-b1,"Between 100,000 and 50,000 years ago, we start to see signs of early human culture, like cave paintings. But we do not know how this is connected to language. Human brains did not suddenly get bigger, but people did become more complex and smarter. Did using language make their brains develop? Or did their more complex brains lead to language?","Between 100,000 and 50,000 years ago, we start to see signs of early human culture, like cave paintings. But we do not know how this is connected to language. Human brains did not suddenly get bigger, but people did become more complex and smarter. Did using language make their brains develop? Or did their more complex brains lead to language?",B1,B1,0.9998,1,0.8472,0.9629,0.9453,0.9608,2.4e-05,0.999564,0.00036,2e-06,5e-05,0.0,0.0,0.000124,0.999779,9.6e-05,0.0,0.0,0.001194,0.996859,0.001947,0.0,0.0,0.0,[]
gpt_5_target_20250813-105845,13-a2,"Many big supermarkets were criticized over the last ten years for unfair actions. They threw away a lot of food. They paid their suppliers too little. Their plastic packaging made too much waste and harmed the environment. But now supermarkets and grocery stores are starting to listen. Many customers are angry about plastic waste from packaging. Because of this, some of the biggest UK supermarkets have signed an agreement. They promise to change their packaging and cut plastic waste.","Many big supermarkets were criticized over the last ten years for unfair actions. They threw away a lot of food. They paid their suppliers too little. Their plastic packaging made too much waste and harmed the environment. But now supermarkets and grocery stores are starting to listen. Many customers are angry about plastic waste from packaging. Because of this, some of the biggest UK supermarkets have signed an agreement. They promise to change their packaging and cut plastic waste.",A2,B1,0.9983,1,0.8328,0.9276,0.6554,0.9064,0.002741,0.657704,0.33254,0.004447,0.002524,4.4e-05,0.0,0.001749,0.998251,0.0,0.0,0.0,0.00243,0.681098,0.316429,2.2e-05,2e-05,1e-06,[]
gpt_5_target_20250813-105845,13-b1,"Many big supermarket chains have been criticized for unfair behavior in the past ten years. They have thrown away large amounts of food. They have paid their suppliers too little. They have used too much plastic in their packaging, which has harmed the environment. But supermarkets and grocers are starting to listen and take action. Because many customers are upset about plastic waste from packaging, some of the biggest UK supermarkets have joined a pact. They promise to change their packaging and reduce plastic waste.","Many big supermarket chains have been criticized for unfair behavior in the past ten years. They have thrown away large amounts of food. They have paid their suppliers too little. They have used too much plastic in their packaging, which has harmed the environment. But supermarkets and grocers are starting to listen and take action. Because many customers are upset about plastic waste from packaging, some of the biggest UK supermarkets have joined a pact. They promise to change their packaging and reduce plastic waste.",B1,B1,1.0,1,0.8538,0.94,0.839,0.9204,0.003521,0.749024,0.239486,0.004046,0.003863,6e-05,0.0,2e-06,0.999998,0.0,0.0,0.0,0.001533,0.645552,0.352877,2.7e-05,9e-06,1e-06,[]
gpt_5_target_20250813-105845,14-a2,"Wasfia Nazreen first saw a hula hoop when she was a young girl. A child from another country was visiting Bangladesh and playing with one. Wasfia could only stand and watch. In her country, many people thought girls should not hula-hoop or ride bikes.

Now Wasfia is one of the few people who have climbed the Seven Summits, the highest mountains on each continent. She climbed Everest and Kilimanjaro too. She is also the first person to hula-hoop on the top of each mountain. She does this to inspire women and girls in her country, where many people tell them not to do sports.","Wasfia Nazreen first saw a hula hoop when she was a young girl. A child from another country was visiting Bangladesh and playing with one. Wasfia could only stand and watch. In her country, many people thought girls should not hula-hoop or ride bikes.

Now Wasfia is one of the few people who have climbed the Seven Summits, the highest mountains on each continent. She climbed Everest and Kilimanjaro too. She is also the first person to hula-hoop on the top of each mountain. She does this to inspire women and girls in her country, where many people tell them not to do sports.",A2,A2,0.9999,1,0.8376,0.9409,0.601,0.8881,0.00021,0.99875,0.001038,0.0,2e-06,0.0,5e-06,0.9999,9.5e-05,0.0,0.0,0.0,0.000942,0.991934,0.007124,0.0,0.0,0.0,[]
gpt_5_target_20250813-105845,14-b1,"Wasfia Nazreen saw a hula hoop for the first time when she was a young girl in Bangladesh. She saw a foreign child playing with one. Wasfia had to stand and watch, because in her country many people believed girls should not play with hula hoops or ride bikes. 

Now she is one of the few people in the world who have climbed the Seven Summits, the highest mountains on each continent, including Everest and Kilimanjaro. She is also the first person to hula-hoop on each mountain. She does this to inspire and support women and girls in a country where many people tell them not to play sports.","Wasfia Nazreen saw a hula hoop for the first time when she was a young girl in Bangladesh. She saw a foreign child playing with one. Wasfia had to stand and watch, because in her country many people believed girls should not play with hula hoops or ride bikes. 

Now she is one of the few people in the world who have climbed the Seven Summits, the highest mountains on each continent, including Everest and Kilimanjaro. She is also the first person to hula-hoop on each mountain. She does this to inspire and support women and girls in a country where many people tell them not to play sports.",B1,A2,0.9943,1,0.8445,0.9528,0.7528,0.9152,0.000493,0.993921,0.005575,1e-06,1e-05,0.0,9e-06,0.994333,0.005658,0.0,0.0,0.0,0.000162,0.959256,0.040582,0.0,0.0,0.0,[]
gpt_5_target_20250813-105845,15-a2,"From these results, we suggest that Girox Foods use a more people-focused management style. We should find ways to offer flexible work hours. We should also find ways to let employees work from places they choose, like home. Managers should find different ways to challenge staff. They should also give more praise and recognition for good work. We should spend more on training, especially on how to talk and work with people from different cultures. This will help create a positive workplace where employees can do their best work.","From these results, we suggest that Girox Foods use a more people-focused management style. We should find ways to offer flexible work hours. We should also find ways to let employees work from places they choose, like home. Managers should find different ways to challenge staff. They should also give more praise and recognition for good work. We should spend more on training, especially on how to talk and work with people from different cultures. This will help create a positive workplace where employees can do their best work.",A2,B1,1.0,1,0.8526,0.9364,0.6933,0.9061,0.005151,0.963857,0.029403,0.000553,0.001034,3e-06,0.0,0.0,0.999995,5e-06,0.0,0.0,0.00046,0.127131,0.871376,0.001028,3e-06,2e-06,[]
gpt_5_target_20250813-105845,15-b1,"Based on these findings, we suggest that Girox Foods use a way of managing that focuses more on people. We should offer flexible working hours and let employees choose where they work. Managers should give staff new challenges and more praise and recognition for their work. We should also invest more in training, especially in social skills and communication with people from different cultures. This will help create a positive workplace where employees can do their best work.","Based on these findings, we suggest that Girox Foods use a way of managing that focuses more on people. We should offer flexible working hours and let employees choose where they work. Managers should give staff new challenges and more praise and recognition for their work. We should also invest more in training, especially in social skills and communication with people from different cultures. This will help create a positive workplace where employees can do their best work.",B1,B1,0.9895,1,0.9453,0.9297,0.8943,0.9232,0.005369,0.792579,0.192664,0.0017,0.007664,2.4e-05,0.0,0.0,0.245764,0.754236,0.0,0.0,0.000341,0.007386,0.9895,0.002754,1.6e-05,3e-06,[]
gpt_5_target_20250813-105845,16-a2,"In the past 200 years, technology and health care got better. Fewer children died young. This made the population grow quickly. Families were large. Many children lived to be adults and had their own children. In the 1960s, ways to stop pregnancy became easy to get. After that, the average number of babies per woman in the world fell from about six to about two.","In the past 200 years, technology and health care got better. Fewer children died young. This made the population grow quickly. Families were large. Many children lived to be adults and had their own children. In the 1960s, ways to stop pregnancy became easy to get. After that, the average number of babies per woman in the world fell from about six to about two.",A2,A2,0.9995,1,0.8118,0.9364,0.7152,0.9243,0.000288,0.999496,0.000205,2e-06,8e-06,1e-06,0.0,0.003112,0.996888,0.0,0.0,0.0,0.003,0.996267,0.000733,0.0,0.0,0.0,[]
gpt_5_target_20250813-105845,16-b1,"In the past 200 years, better technology and healthcare meant fewer children died young. This made the population grow quickly. Families were large, and many of those children grew up and had children of their own. But in the 1960s, birth control became easier to get. As a result, the average number of babies per woman around the world fell from about six to about two.","In the past 200 years, better technology and healthcare meant fewer children died young. This made the population grow quickly. Families were large, and many of those children grew up and had children of their own. But in the 1960s, birth control became easier to get. As a result, the average number of babies per woman around the world fell from about six to about two.",B1,A2,0.999,1,0.7726,0.9449,0.843,0.9459,0.000307,0.99895,0.000647,1.7e-05,7.5e-05,4e-06,0.0,0.00243,0.99757,0.0,0.0,0.0,0.000171,0.993595,0.006233,0.0,0.0,0.0,[]
gpt_5_target_20250813-105845,17-a2,"Being more aware of differences in what people expect and how they act can help us avoid misunderstandings. But it is very important to remember that fixed ideas about a culture can harm good business relationships.

A person’s country can affect how they think and behave. But many other things shape us too. These include the area we come from, the groups or communities we belong to, our age and gender, the culture of our company, and our own life experiences.

So we should keep these possible differences in mind. However, we should not use them to judge or label everyone from one country as the same.","Being more aware of differences in what people expect and how they act can help us avoid misunderstandings. But it is very important to remember that fixed ideas about a culture can harm good business relationships.

A person’s country can affect how they think and behave. But many other things shape us too. These include the area we come from, the groups or communities we belong to, our age and gender, the culture of our company, and our own life experiences.

So we should keep these possible differences in mind. However, we should not use them to judge or label everyone from one country as the same.",A2,B1,0.9892,1,0.6466,0.9177,0.8394,0.9015,4e-05,0.005601,0.98917,0.000652,0.004446,9.1e-05,0.0,0.0,0.936229,0.063771,0.0,0.0,6e-06,0.012396,0.97933,0.00815,0.000117,1e-06,[]
